Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
History	In 451, Flavius Aëtius, in alliance with the Visigoths, finally defeated Attila the Hun. Where did the famous battle take place?	Near the Volga river	In the Transilvanian woods	Near the Black Sea	On the Catalaunian Fields	On the Catalaunian Fields
History	In 453, Attila the Hun died in his room on the night of his wedding to which woman?	Ildico	Kriemhild	Honoria	Gudrun	Ildico
History	He said: If you want to make a lot of money, invent something that will enable Europeans to cut each others throats.	Hiram Maxim	Thomas Alva Edison	James Puckle	Leonardo Da Vinci	Hiram Maxim
History	In World War I, the machine gun combined with this invention was responsible for most of the battle casualties.	James Gliddens invention	Samuel Colts invention	James Puckles invention	Alfred Nobels invention	James Gliddens invention
History	Where was the assault rifle invented?	in Italy	in Mexico	in Germany	in Russia	in Italy
History	Which of the following was invented by Hiram Maxim?	The automatic pistol	The sniper rifle	The silencer	The assault rifle	The silencer
History	He was responsible for the invention of the caterpillar tractor, which was the basis of the tank.	John Deere	James B. Hill	James Puckle	Samuel Browning	James B. Hill
History	The operational jet fighter was invented during this war.	The Spanish Revolution	The Korean War	World War I	World War II	World War II
History	When was the first automatic revolver produced?	Between 1889 and 1891	Between 1923 and 1924	Between 1901 and 1903	Between 1961 and 1963	Between 1901 and 1903
History	In what year was the first mass produced multishot pistol patented?	1912	1835	1862	1879	1835
History	When was a telescopic sight first put on a rifle?	1931	1880	1789	1939	1880
History	Why is the Borchardt pistol of 1893 considered an important invention?	It was the first pistol to have a separate ammo magazine.	It was the first pistol approved for use by the Swiss Guard to help guard the Pope.	It was the first pistol that was not made of metal.	It was the first pistol to have an effective range of over 60 yards.	It was the first pistol to have a separate ammo magazine.
History	Although it  looks a lot like the World War II bazooka, the US Army Javelin anti-armor weapon has this advantage over other weapons of its type.	It is only 50% the weight of similar weapons.	It uses much cheaper munitions.	It leaves no heat trail.	It is about 50% the cost of similar weapons.	It leaves no heat trail.
History	Which is the odd one out?	SWORDS	Dragon	Predator	TALON	Dragon
History	Which of these European nations did not come under Soviet domination in the five years following the end of World War Two?	Romania	Yugoslavia	Czechoslovakia	Poland	Yugoslavia
History	In 1946 George Kennan, a Russian specialist in the US embassy in Moscow, sent a long telegram to Washington. His telegram was very persuasive and is given much credit for the US adopting this kind of policy.	policy of conciliation	policy of confrontation	policy of containment	policy of isolationism	policy of containment
History	The Marshall Plan of 1947 offered massive economic aid to help war-devastated nations in Europe. However, communist controlled Eastern Europe received none of the aid for what reason?	The US Congress stipulated that no aid could be given to communist nations.	Western European nations refused to participate in the plan if Eastern European communist nations were included.	The Soviet dictator Stalin refused to allow any communist controlled nation of Eastern Europe to receive Marshall Plan aid	War damage in Eastern Europe was relatively small.	The Soviet dictator Stalin refused to allow any communist controlled nation of Eastern Europe to receive Marshall Plan aid
History	What was the main purpose of the Truman Doctrine, that was first announced in 1947?	containment of communism	US support for the United Nations Organization for maintaining world peace	keeping the US isolated from conflicts in Europe and Asia	economic aid to European allies and Japan	containment of communism
History	Why did President Truman relieve General MacArthur of command of UN forces in the Korean War?	because MacArthur wanted to withdraw all UN forces below the 38th parallel in Korea	because MacArthur publicly criticized his commander-in-chiefs (President Trumans) policy of limited war in Korea	because MacArthur refused to allow bombing attacks on communist bases in China	because MacArthur advocated counterattacking communist forces in Europe to relieve pressure on Korea	because MacArthur publicly criticized his commander-in-chiefs (President Trumans) policy of limited war in Korea
History	Who did Soviet leader Joseph Stalin appoint as his successor before his death in 1953?	Nobody	Khrushchev	Bulganin	Beria	Nobody
History	How long did the United States keep the monopoly on the atomic bomb?	four years until 1949	seven years until 1952	one year until 1946	ten years until 1955	four years until 1949
History	Which of the following is the best reason why the KMT (Nationalists) under Chiang Kai-shek were defeated by the communists in the civil war following World War Two and forced to flee to Taiwan in 1949?	The only support for the KMT was from Chinese peasants.	The US refused to give any aid to the KMT.	The communist forces greatly outnumbered the KTM and were better equipped.	There was much corruption and inefficiency in the KMT leadership.	There was much corruption and inefficiency in the KMT leadership.
History	Name the military alliance made up of the Soviet Union and the communist nations of Eastern Europe.	Commintern	The Moscow Treaty Organization	The Warsaw Pact	The Alliance of Socialist Nations	The Warsaw Pact
History	What two US Presidents served during the first decade of the Cold War?	Roosevelt, Truman	Eisenhower, Kennedy	Kennedy, Nixon	Truman, Eisenhower	Truman, Eisenhower
History	What European nation received US aid  to try to put down the communist insurgency in Indochina in the late 1940s and early 1950s?	Britain	Netherlands	Belgium	France	France
History	For a few years in the mid-1950s relations between the Soviet Union and the United States became less tense.  What is this period of time called?	the thaw	the age of reason	detente	the good years	the thaw
History	Which of these were known as Stalins Organs?	DPM	The MIG-3 fighter	Katyusha Rocket Launchers	The T-34 tank	Katyusha Rocket Launchers
History	Who was in charge of the 1st Polish Independent Parachute Brigade during operation Market Garden?	Major General Roy Urquhart	Major General Sosabowski	Lieutenant General Brian Horrocks	Brigadier General Hackett	Major General Sosabowski
History	How many Americans were killed in the capture of Makin Atoll in 1943?	218	66	37	152	66
History	What was the nickname of the Italian Royal Army officer who led military expeditions in Africa during World War II?	the Killer of Libya	the Butcher of Ethiopia	the Murderer of Ethiopia	the Slaughterer of Libya	the Butcher of Ethiopia
History	What two Japanese carriers attacked the Aleutian islands on June 3rd 1942?	Zuikaku and Shokaku	Junyo and Ryujo	Junyo and Soryu	Soryu and Shokaku	Junyo and Ryujo
History	What general was killed by shrapnel in the Battle of Okinawa in 1945?	General Jonathan Wainwright	General Simon Buckner, Jr.	General Douglas MacArthur	General Walter Krueger	General Simon Buckner, Jr.
History	Where did Joseph Goebbels, one of Hitlers closest associates, earned his PH.D.?	University of Basel	Berlin University	Heidelberg University	University of Rostock	Heidelberg University
History	Where did General Mark Wayne Clark die?	Charleston, South Carolina, USA	London, England	Munich, Germany	Naples, Italy	Charleston, South Carolina, USA
History	Who developed the deadly V-2 combat rocket during World War II and where was it built?	John Voelker, Nordhausen	Albert Einstein, Hamburg	Heinrich Gerstrond, Frankfurt	Werner von Braun, Nordhausen	Werner von Braun, Nordhausen
History	In the Middle Ages this type of complexion was very fashionable and everybody was trying to achieve it.	Yellowish skin	Dead-pale white skin	Bronze sunkissed tan	Flushed pinkish complexion	Dead-pale white skin
History	During the Dark Ages, this magical ingredient was put into creams because it helped people achieve the desired complexion.	Sulfur	Lead	Carbon	Copper	Lead
History	It was believed in the Middle Ages that dilated pupils are infinitely enchanting. To dilate their pupils people used the juice of this plant as eye drops.	Water lily	Poisonous ivy	Belladonna	Nettle	Belladonna
History	In the Middle Ages, the large forehead was considered a sign of grandeur and wisdom thats why people used this common method to enlarge their foreheads.	They shaved off a strip of hear above the forehead.	None of these	They bleached the hairline above the forehead.	They plucked the hair above their forehead.	They plucked the hair above their forehead.
History	This hair color was very fashionable in medieval times. Women applied special mixtures to their hair and stayed in the sunlight for hours to achieve it.	Chocolate Brown	Platinum blonde	Deep red	Venetian blonde	Venetian blonde
History	Which of the following is true about medieval makeup?	Makeup was very heavy and greasy and clogged the skin pores.	All of these	Both men and women used makeup.	Makeup was applied very generously.	All of these
History	What did people do in medieval times to make their skin appear more translucent?	They painted blood vessels on their skin.	They used medications to enlarge their blood vessels.	They never liked translucent skin.	They made cuts in their skin.	They painted blood vessels on their skin.
History	These marks were a huge craze in the Middle Ages.	Pimples	Moles	Warts	Scars	Moles
History	Medieval people had very weird tastes when it came to eyebrows. Artificial eyebrows made from this material were in fashion.	Mouse skin	Horse skin	Feathers	Silk fabric	Mouse skin
