Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
People	On what popular TV show did the notorious Tom Cruise couch incident take place?	The Ellen DeGeneres Show	Late Show with David Letterman	The Tyra Banks Show	The Oprah Winfrey Show	The Oprah Winfrey Show
People	From what novel by Englishman Thomas Hardy did the term cliffhanger originate in 1873?	Two on a Tower	A Pair of Blue Eyes	The Woodlanders	Under the Greenwood Tree	A Pair of Blue Eyes
People	Tom from the popular Tom  Jerry cartoon was known by what name in his debut short Puss Gets the Boot?	Oliver	Mr. Jingles	Jasper	Mr. Cat	Jasper
People	What well-known person was roommates with actor and director Tommy Lee Jones back in college?	Al Gore	Steven Spielberg	Danny DeVito	Bill Clinton	Al Gore
People	What is the name of Tom Hanks first-born child, a son who followed the steps of his parents and turned to acting?	Edward	Nicolas	Colin	Jerry	Colin
People	How does Tom Thumb die according to the popular traditional tale from English folklore?	He freezes in the snow	He is bitten by a spider	He drownes in the Kings cup of tea	He is swallowed by a fish	He is bitten by a spider
People	Who was the first woman to rule a nation in recorded history?	Queen Hatshepsut of Egypt	Queen Elizabeth I of England	Razia Sultana of India	Czarina Catherine the Great of Russia	Queen Hatshepsut of Egypt
People	Who was the first woman to climb to the top of Mount Everest?	Anna Czerwinska, Poland	Stacey Allison, USA	Cathy ODowd, South Africa	Junko Tabei, Japan	Junko Tabei, Japan
People	Who was the first woman to arrive at the Magnetic North Pole on her own?	Helen Thayer	Ann Bancroft	Janice Meek	Hannenlore Schmatz	Helen Thayer
People	This woman is known as the first programmer because of her work with Charles Babbages analytical engine.	Mary Somerville	Annabella Byron	Elizabeth Leigh	Ada Lovelace	Ada Lovelace
People	In 1960, Richard Nixon lost the election to John F. Kennedy. This former UN Ambassador was Nixons running mate.	James J. Wadsworth	Henry Cabot Lodge, Jr.	Nelson Rockefeller	Barry Goldwater	Henry Cabot Lodge, Jr.
People	In 1964, Barry Goldwater lost the election in a landslide to Lyndon Baines Johnson. Name Goldwaters running mate who was the father of a radio talk show host.	Bill Limbaugh	Bill Schultz	Bill Miller	Bill Imus	Bill Miller
People	In 1968, Hubert Humphrey lost to Richard Nixon in the presidential election. This former governor and senator from Maine was his running mate.	Eugene McCarthy	Edmund Muskie	George McGovern	Thomas Eagleton	Edmund Muskie
People	In 1968, third-part segregationist candidate George Wallace drew support from a large number of Southern Democratism and ended up with 46 electoral votes. His running mate was this Air Force General.	John Patterson	Happy Chandler	Curtis Lemay	Strom Thurmond	Curtis Lemay
People	In 1972, George McGovern lost in a landslide to Richard Nixon. His first nominee for VP, was on the ticket for about two weeks, before being withdrawn amid allegations that he had undergone psychiatric hospitalization. Who was this first nominee?	Birch Bayh	Edmund Muskie	Sargent Shriver	Thomas Eagleton	Thomas Eagleton
People	In August of 1972, George McGovern nominated a second person as his running mate, who was on the ticket through the election. This man is the father-in-law of a US state governor. Who was the running mate?	Edmund Muskie	Sargent Shriver	Thomas Eagleton	Birch Bayh	Sargent Shriver
People	When Gerald Ford ran for President in 1976, he replaced the incumbent vice president with this man. The ticket was unsuccessful, losing to Jimmy Carter in the election.	Bob Dole	Nelson Rockefeller	Ronald Reagan	Spiro Agnew	Bob Dole
People	In 1984, former veep Walter Mondale lost the presidential election in a landslide to Ronald Reagan. Who was Mondales running mate?	Gary Hart	Geraldine Ferraro	Lloyd Bentsen	Jerry Brown	Geraldine Ferraro
People	In 1988, this vice presidential candidate (who ultimately lost the election) made waves when he told another candidate in a debate, Senator, youre no Jack Kennedy.	Jesse Jackson	George H.W. Bush	Lloyd Bentsen	Dan Quayle	Lloyd Bentsen
People	In 1992, third-party candidate Ross Perot chose this admiral to be his running mate.	James Stockdale	Steve Forbes	John Silber	Pat Choate	James Stockdale
People	This former pro football player was the vice presidential candidate for the losing side in 1996.	Jack Kemp	Jim Kelly	Jim Brown	OJ Simpson	Jack Kemp
People	This man was Al Gores running mate in the 2000 elections.	Joe Lieberman	Bill Richardson	John Kerry	John Edwards	Joe Lieberman
People	Who became the first man to run the mile in less then four minutes?	Sydney Wooderson	Gunder Hagg	Roger Bannister	Arne Andersson	Roger Bannister
People	Who won the Nobel Peace Prize for the first time?	Frederic Passy of France	Both of them	Henry Dunant of Switzerland	Neither of them	Both of them
People	Who was the first man to climb to the top of Mount Everest?	Andrew Waugh	Sir Edmond Hillary	Radhanath Sikdar	George Everest	Sir Edmond Hillary
People	Who was the first man to walk in space?	Boris Yegorov	Sergi Korolev	Alexi Leonov	Konstantin Feoktisov	Alexi Leonov
People	Who was the first man to swim the English Channel unaided?	Christiann Bernard	Matthew Webb	J.B. Johnson	Maxwell Dunkin	Matthew Webb
People	Who was the first man to fly over the North Pole?	Will Steger	Roald Amundsen	Matthew Henson	Matthew Peary	Roald Amundsen
People	Hamurabi, who is known for one of the first written civil codes, called Hammurabis Code, ruled this ancient empire.	India	Persia	Egypt	Babylon	Babylon
People	Which king of Israel captured Jerusalem and made it the capital of his kingdom?	David	Solomon	Saul	Josiah	David
People	Which Emperor created Imperial China?	Qin Shi Huang	Dowager Cixi	Zhu Yuanzhang	Kublai Khan	Qin Shi Huang
People	Who is considered the first Roman Emperor?	Julius Caesar	Octavian Augustus	Tiberius	Caligula	Octavian Augustus
People	Who is the only monarch of England to be called the Great?	Elisabeth I	Henry VIII	Victoria	Alfred	Alfred
People	What was the title of Hisham ibn Abd al-Malik, the great ruler of the Umayyad dynasty?	Emir	Caliph	Sultan	Imam	Caliph
People	Henry the Navigator, who initiated European worldwide expansion, was king of this country.	Portugal	France	Spain	England	Portugal
People	Ashoka the Great ruled during the Indian Golden Age. When was it?	Just before British rule	XV century AD	IV century AD	III century BC	III century BC
People	Which ruler introduced the metric system in much of Europe?	Napoleon Bonaparte of France	Franz Joseph of Austria-Hungary	Wladyslaw II Jagiello of Poland and Lithuania	Elisabeth I of England	Napoleon Bonaparte of France
People	Which of these monarchs holds the distinction of ruling the biggest empire in terms of land area?	Kublai Khan of Mongolia	George V of Great Britain	Charles III of Spain	Alexander II of Russia	George V of Great Britain
People	Idi Amin was a member of this tribe.	Langi	Masai	Kakwa	Acholi	Kakwa
People	Idi Amin was president of this African nation.	Tanzania	Sudan	Uganda	Kenya	Uganda
People	After being overthrown Idi Amin first went to this country.	Lebanon	Saudi Arabia	Libya	Egypt	Libya
People	What nickname did Idi Amin adopt?	Papa Doc	Big Bad Baddie	Big Daddy	The Big Bad Boss	Big Daddy
People	What British colonial regiment did Idi Amin join in 1946?	Kings African Rifles	Royal Gurkha Regiment	The Lighthorsemen	The Hussars	Kings African Rifles
People	Idi Amin expressed admiration for this German leader.	Paul Von Hindenburg	Kaiser Wilhem the 2nd	Otto Von Bismarck	Adolf Hitler	Adolf Hitler
People	In January of 1971 Idi Amin came to power by overthrowing this president.	Jomo Kenyatta	Mobutu Sese Seko	Milton Obote	Kwame Nkrumah	Milton Obote
People	What actor portrayed Idi Amin in the movie The Last King of Scotland?	David Oyelowo	James Mc Avoy	Forest Whitaker	Denzel Washington	Forest Whitaker
People	This man served as an aide to Idi Amin.	Ian Smith	Robert Astles	Cecil Rhodes	James Randolph	Robert Astles
People	In 1972 Idi Amin expelled these people from his country.	The British	The Arabs	The Asians	The Libyans	The Asians
People	Idi Amin once challenged this African leader to a boxing match.	Kwame Nkrumah	Jomo Kenyatta	Robert Mugabe	Julius Nyerere	Julius Nyerere
People	In November 1978 Idi Amins troops invaded this nation launching a war.	Sudan	Tanzania	Zaire	Kenya	Tanzania
People	Idi Amin was the tennis champion of Uganda from 1954 to 1958.	True	False			False
People	Which two George W. Bush cabinet members served with President Gerald Ford?	Cheney and Butz	Kleppe and Rumsfeld	Rumsfeld and Mansfield	Rumsfeld and Cheney	Rumsfeld and Cheney
People	What college did Gerald Ford attend?	Illinois State University	Harvard	Yale	UCLA	Yale
People	Critics of Gerald Ford point out that he lost his bid for the presidency in 1976 for what reason?	The Vietnam War	The Nixon pardon	His wifes alcoholism	The economy	The Nixon pardon
People	There is a breast cancer clinic named after Gerald Fords wife.	True	False			False
People	Prior to becoming President, Gerald R. Ford served in U.S. Congress representing what state?	California	Utah	Michigan	Pennsylvania	Michigan
People	Which of these politicians was Gerald R. Fords stiffest challenge in the Republican race in 1976?	Barry Goldwater	Robert Dole	Jimmy Carter	Ronald Reagan	Ronald Reagan
People	Gerald R. Ford nearly ran on the Republican ticket as a vice president in what year?	1972	1968	1980	1954	1980
People	James Earl Carter defeated Gerald Ford in the 1976 Presidential election.	False	True			True
People	What city was the capital of the ancient kingdom of Macedon when Alexander the Great was born?	Sparta	Pharos	Troy	Pella	Pella
People	Alexander the Greats mother, Olympias, claimed that this deity was Alexanders father.	Zeus	Apollo	Heracles	Hephaestus	Zeus
People	What Persian king did Alexander the Great defeat at the Battle of Issus (333 BC) and at the Battle of Gaugamela (331 B)?	Cyrus	Xerxes	Darius	Deioces	Darius
People	What was Alexander the Greats legendary horse, Bucephalus, afraid of?	saddles	sunshine	his shadow	fire	his shadow
People	Gordium, the city where according to legend Alexander the Great undid the intricate Gordian Knot, was the capital of this ancient kingdom.	Sparta	Phrygia	Illyria	Mesopotamia	Phrygia
People	What Roman Emperor is said to have taken Alexander the Greats armor from his tomb in Alexandria, Egypt?	Augustus	Caligula	Julius Caesar	Nero	Caligula
People	Which of Alexander the Greats generals became ruler of Egypt after Alexanders death and took the title of pharaoh?	Hephaestion	Lysimachus	Cassander	Ptolemy	Ptolemy
